timestamp,cpu_percent,memory_percent,latency_ms,error_rate,requests_per_sec,is_anomaly
2025-01-01 00:00:00,54.96714153011233,54.57204215610223,106.96572495333636,0.009714016219796617,452.8142451698599,0.0
2025-01-01 00:01:00,48.61735698828815,57.55600429557078,105.66647185071334,0.47250717653156404,601.27024710156,0.0
2025-01-01 00:02:00,56.47688538100692,55.22095151163886,81.26960308389017,0.706485796853707,480.1813152697682,0.0
2025-01-01 00:03:00,65.23029856408026,60.88334437556895,111.59168443527477,1.0748344554623457,509.056926471764,0.0
2025-01-01 00:04:00,47.658466252766644,69.5774282516953,70.19834648846764,1.512081163303439,571.7390606637717,0.0
2025-01-01 00:05:00,47.6586304305082,53.831662742870364,86.91631348479342,1.3470679716858822,494.1036593151059,0.0
2025-01-01 00:06:00,65.79212815507391,68.00656398214731,60.01824374204384,0.41033760077625725,318.2152141670141,0.0
2025-01-01 00:07:00,57.67434729152909,53.746623421224896,131.1725303392563,0.8141438689171738,604.0587504553548,0.0
2025-01-01 00:08:00,45.30525614065048,53.218982300024926,95.36901012109409,1.0381877943512834,625.4928829915051,0.0
2025-01-01 00:09:00,55.42560043585965,66.54875694674571,143.33768069632623,0.8688964377767503,316.88839083995566,0.0
2025-01-01 00:10:00,45.365823071875376,67.37549102406093,116.0589985303899,0.8653523870658528,395.6708794338462,0.0
2025-01-01 00:11:00,45.34270246429743,66.81127949410123,108.96196426702049,0.1386283376728641,702.3879617485511,0.0
2025-01-01 00:12:00,52.41962271566034,49.47362073425487,88.27544611438002,0.42363292443017975,523.2034678503912,0.0
2025-01-01 00:13:00,30.86719755342202,56.27239217542359,79.0729992862516,0.7985300754303634,500.3551273270365,0.0
2025-01-01 00:14:00,32.75082167486967,66.58390873602657,110.4594314779389,-0.5466128374725812,457.36165929504295,0.0
2025-01-01 00:15:00,44.37712470759027,60.332334724511156,98.56971981454036,1.3203221600049273,396.92973491433656,0.0
2025-01-01 00:16:00,39.87168879665576,51.410457230420285,73.21459369029398,0.3136604501444652,480.55823576936166,0.0
2025-01-01 00:17:00,53.142473325952736,63.66654351300353,69.66283166983362,1.343419066632569,597.4422739165711,0.0
2025-01-01 00:18:00,40.91975924478789,54.281541928068236,80.82592541712833,1.299458002235455,498.43220406190005,0.0
2025-01-01 00:19:00,35.87696298664709,74.3561987871377,136.4193445053246,0.7281534784438078,561.0284085893048,0.0
2025-01-01 00:20:00,64.65648768921554,72.35873169934607,144.26555836022607,1.500274162850769,676.5707148506563,0.0
2025-01-01 00:21:00,47.74223699513465,64.83277941084454,104.0997829461782,1.3715986724624667,441.9521819553807,0.0
2025-01-01 00:22:00,50.67528204687924,70.88805363815818,102.97885592482577,0.8455192645826797,530.2874900658442,0.0
2025-01-01 00:23:00,35.75251813786544,60.51833080098705,93.27359256340958,0.7891201924041509,600.4393560935678,0.0
2025-01-01 00:24:00,44.556172754748175,66.12349995500013,81.31029303380996,1.5486163928321783,406.70963665334034,0.0
2025-01-01 00:25:00,51.10922589709866,71.82176236241659,127.50358115214487,1.116006919703832,517.8052828065805,0.0
2025-01-01 00:26:00,76.52194620347761,61.963989454354504,427.886508787954,8.372805861202902,687.232452462636,1.0
2025-01-01 00:27:00,53.75698018345672,57.95850262788573,82.1316182832143,-0.1944870371763685,465.97496195401845,0.0
2025-01-01 00:28:00,43.99361310081195,46.36302433458307,98.34323243150797,1.049242548509731,606.834653800379,0.0
2025-01-01 00:29:00,47.083062502067236,59.33493179422805,91.00267398579665,0.21129545651531356,485.88631227902283,0.0
2025-01-01 00:30:00,43.98293387770603,66.5873854764985,91.59521850270046,0.9871057462566184,679.958701731699,0.0
2025-01-01 00:31:00,68.52278184508938,67.56506742054104,123.71816510859725,1.3569101041729419,335.4532111162895,0.0
2025-01-01 00:32:00,49.86502775262066,64.03492052574728,73.76076909267756,1.8695700728745512,506.4956191010284,0.0
2025-01-01 00:33:00,39.422890710440996,55.669607240302085,109.32939381872612,0.530916635781407,352.114530485411,0.0
2025-01-01 00:34:00,58.225449121031886,44.185427448419276,114.56476214611732,0.7371475973490085,429.9123183719106,0.0
2025-01-01 00:35:00,37.791563500289776,56.03827921596212,97.15697652796362,0.9522335464622312,429.31812147048055,0.0
2025-01-01 00:36:00,52.08863595004755,57.56524103156839,117.86135653973545,0.5127344492690548,473.3043692866146,0.0
2025-01-01 00:37:00,30.403298761202244,57.49656826247989,102.953036810749,1.4892798643946286,381.17086493046804,0.0
2025-01-01 00:38:00,82.98102867646325,64.9484508558234,582.0794250268079,11.562514982879723,492.8260442440488,1.0
2025-01-01 00:39:00,51.96861235869123,75.88541128811872,69.55589390148292,1.060978511688023,546.0466504481178,0.0
2025-01-01 00:40:00,57.38466579995411,60.98823361472874,93.02449477986261,1.3100865633870793,346.80968673784344,0.0
2025-01-01 00:41:00,51.7136828118997,58.26614568674831,98.5637371429793,0.9641442418122953,436.50675099705285,0.0
2025-01-01 00:42:00,48.843517176117594,57.92622549596726,46.555852310573016,0.5912304359120675,754.0992132763023,0.0
2025-01-01 00:43:00,46.98896304410711,60.995078135261714,78.28094532842931,0.9684898808507665,532.9237138865849,0.0
2025-01-01 00:44:00,35.214780096325725,53.37364991721281,83.72801491282428,0.5719093202433054,318.2258795818233,0.0
2025-01-01 00:45:00,42.801557916052914,60.96158846996844,118.964119896467,1.053990444558243,359.95341352402124,0.0
2025-01-01 00:46:00,45.393612290402125,63.6064986906544,85.86313307370798,1.4984688604008984,522.5904245372861,0.0
2025-01-01 00:47:00,60.57122226218915,61.67748850859591,83.63842025388045,0.4125108538638341,510.0666038574238,0.0
2025-01-01 00:48:00,53.43618289568462,63.66033547203825,116.34971561312383,0.2338144992789538,441.255719829912,0.0
2025-01-01 00:49:00,32.36959844637266,63.469980874788284,67.64178708419891,1.0246249679598372,719.3314956887975,0.0
2025-01-01 00:50:00,53.24083969394795,45.82482654202845,58.575118651128555,0.6161001916280471,761.8728820868653,0.0
2025-01-01 00:51:00,46.149177195836835,65.09496126716323,92.76815399861307,1.0158726372059845,473.56166401502765,0.0
2025-01-01 00:52:00,43.23077999694041,54.63188123470037,71.0458646384329,1.1602017603048504,587.2956865926739,0.0
2025-01-01 00:53:00,56.11676288840868,51.23328669596834,71.80641410680701,-0.07184311446426972,592.3166171321002,0.0
2025-01-01 00:54:00,60.30999522495951,51.16438537716003,111.46867583375963,1.344924713829271,605.5873139477577,0.0
2025-01-01 00:55:00,59.31280119116199,63.468332883780235,117.51947675825159,0.41516574852237553,435.9914678226096,0.0
2025-01-01 00:56:00,41.607824767773614,58.219400582201175,115.7772843170425,0.988826024717655,693.9449217220538,0.0
2025-01-01 00:57:00,46.907876241487855,46.54424972811671,122.17553320614465,0.6703088322807849,493.1402803765591,0.0
2025-01-01 00:58:00,53.31263431403564,63.824302521538264,124.82268640029604,0.7240214926078528,542.1992081025111,0.0
2025-01-01 00:59:00,59.75545127122359,48.48313495360938,57.42819582346138,1.846978969808994,500.204351022831,0.0
2025-01-01 01:00:00,45.2082576215471,61.11857086814569,109.00823919858934,1.1596337603978306,486.03138277012414,0.0
2025-01-01 01:01:00,48.14341023336183,61.907991405384436,89.40783600860883,1.4523442014767953,527.8404459937859,0.0
2025-01-01 01:02:00,38.93665025993972,67.08461665356036,85.05151508019128,1.0754706771013716,381.4114426206483,0.0
2025-01-01 01:03:00,38.037933759193294,74.25347829173481,111.20829264417411,1.310006787327477,302.88469808263505,0.0
2025-01-01 01:04:00,58.125258223941984,49.08258939279567,65.39409040208497,1.208689181071726,478.66195239862736,0.0
2025-01-01 01:05:00,63.56240028570823,59.5802091514956,64.9778278825536,1.127228072343413,411.9572363076731,0.0
2025-01-01 01:06:00,49.27989878419666,57.789317639646264,112.67145488163435,1.55357795458234,554.750367798664,0.0
2025-01-01 01:07:00,60.03532897892024,63.4699974876877,109.75572035021796,1.0782527269221351,543.3790158711649,0.0
2025-01-01 01:08:00,53.61636025047634,61.725350167468946,102.7346531174302,2.142574286108853,501.3480019696702,0.0
2025-01-01 01:09:00,43.54880245394876,57.17963005810704,82.40173190553726,1.480265786406219,648.1574790554384,0.0
2025-01-01 01:10:00,53.61395605508414,56.47278249111316,114.87659269164249,0.4302296511301551,499.37723211370303,0.0
2025-01-01 01:11:00,65.38036566465969,51.06839315852762,113.60605784120952,0.9117251455085088,354.1849157054104,0.0
2025-01-01 01:12:00,49.64173960890049,67.90289265925207,101.70609030094909,1.198538799745334,477.63557583455844,0.0
2025-01-01 01:13:00,65.64643655814007,63.67363345279623,76.45357917460457,1.0222484178560185,617.096776685501,0.0
2025-01-01 01:14:00,23.802548959102555,67.3421455823611,91.49503308540986,1.343436709486084,311.5745327039457,0.0
2025-01-01 01:15:00,58.21902504375224,57.51683090819589,116.75667355048886,1.3985083524169368,490.5963672950024,0.0
2025-01-01 01:16:00,50.870470682381715,54.74531625044456,126.54382445603574,0.3202065071005177,557.5462034558956,0.0
2025-01-01 01:17:00,47.009926495341325,51.373479466966174,93.46926793247343,1.6405387723582474,765.2242334527783,0.0
2025-01-01 01:18:00,50.91760776535502,62.871340669925274,95.00654064383475,0.7515912672569778,620.8257636927606,0.0
2025-01-01 01:19:00,30.124310853991073,51.68165420377412,96.76621783949878,0.7020477470676214,513.2616383364485,0.0
2025-01-01 01:20:00,47.80328112162488,74.7893045517324,105.49786017821944,0.7004388036472298,552.0759226346947,0.0
2025-01-01 01:21:00,53.57112571511746,49.538859351252476,88.37865399879952,1.4042882029952914,310.23046397150745,0.0
2025-01-01 01:22:00,64.77894044741517,62.18928095370001,42.11629884856833,0.866466150926107,395.02778140940376,0.0
2025-01-01 01:23:00,44.81729781726352,72.53483765771028,123.85538003294194,0.6682241778311463,565.095567111063,0.0
2025-01-01 01:24:00,41.91506397106812,64.79271807411047,135.893778943251,0.7880204212782314,516.1167396656318,0.0
2025-01-01 01:25:00,44.982429564154636,61.40538969993423,87.75200280788575,0.1026541705420615,528.8741186597393,0.0
2025-01-01 01:26:00,59.15402117702074,52.252130824304835,78.66693262162451,0.5789181180242566,503.4114653677361,0.0
2025-01-01 01:27:00,53.287511096596845,48.94584649145837,97.25798955219555,0.38020822567345025,499.49091024184855,0.0
2025-01-01 01:28:00,44.70239796232961,66.16040087134068,96.24992232542454,0.8654153347520543,510.29306484787975,0.0
2025-01-01 01:29:00,55.13267433113356,72.04917792619958,119.91037154325919,1.3320966351367962,394.3964815735195,0.0
2025-01-01 01:30:00,50.9707754934804,56.489200076174626,101.09278883290075,1.2769379504666136,477.10730276550674,0.0
2025-01-01 01:31:00,59.68644990532889,50.887507939069195,84.14754339257634,1.6283752487732914,375.58953685711583,0.0
2025-01-01 01:32:00,42.979469061226474,40.33464455560785,73.63181098883902,1.5169879086483102,438.0403543261759,0.0
2025-01-01 01:33:00,46.723378534022316,52.1538812506997,117.31268369639346,0.7357016425408114,619.5905009204533,0.0
2025-01-01 01:34:00,46.078918468678424,59.09074526000768,111.99022482328499,1.0095357003768566,481.9247689502437,0.0
2025-01-01 01:35:00,35.364850518678814,72.79298592669387,121.21119756183637,0.9837219528892907,559.5839475280808,0.0
2025-01-01 01:36:00,52.96120277064576,65.38506953786374,80.63626498557812,-0.0755263413609435,511.529455411255,0.0
2025-01-01 01:37:00,52.610552721798896,62.44068323765402,136.7687379905666,0.39137023154512784,461.5108333106725,0.0
2025-01-01 01:38:00,50.05113456642461,56.79904270959095,65.12610985885526,0.9163566614244438,399.14312933915767,0.0
2025-01-01 01:39:00,47.65412866624853,55.33467426195235,114.1920204280296,0.9135517824295958,459.9944347590642,0.0
2025-01-01 01:40:00,35.84629257949586,71.2451807800637,61.80834465606197,1.2561625271025836,518.3178445980525,0.0
2025-01-01 01:41:00,45.79354677234641,61.605908326067116,84.19337236603064,1.231820814767924,558.015344412426,0.0
2025-01-01 01:42:00,46.572854834732304,43.17919446463182,131.22045860895918,0.11465374895013236,512.2336864557286,0.0
2025-01-01 01:43:00,41.97722730778381,54.611682816822054,116.62728508951979,1.259298367228765,564.9480317945711,0.0
2025-01-01 01:44:00,48.387142883339905,53.134271745826986,89.07559169025636,1.0892936032268818,347.9829897440294,0.0
2025-01-01 01:45:00,54.040508568145384,55.62988792658028,89.62325914356623,1.3116865908223145,586.6662557583502,0.0
2025-01-01 01:46:00,68.8618590121053,64.50328528228069,102.01244221670885,1.5334327938207948,387.1743659298047,0.0
2025-01-01 01:47:00,51.74577812831839,59.140440945646006,110.28281981521445,0.9285585136060142,598.3504617158021,0.0
2025-01-01 01:48:00,52.57550390722764,59.38507674397071,125.03158765365393,1.6227941184900398,550.2405843412843,0.0
2025-01-01 01:49:00,49.25554084233833,70.50778529060189,90.87531990783012,0.5552997730534768,312.9810437855034,0.0
