timestamp,cpu_percent,memory_percent,latency_ms,error_rate,requests_per_sec,is_anomaly,cpu_rolling_mean,cpu_rolling_std,cpu_change,latency_change,lstm_error,lstm_anomaly,ensemble_anomaly,root_cause,severity
2025-01-01 00:10:00,45.365823071875376,67.37549102406093,116.0589985303899,0.8653523870658528,395.6708794338462,0.0,53.520479271163865,7.775253213911237,-10.059777363984274,-27.27868216593633,0.0067949088687858,0,0,Normal,Normal
2025-01-01 00:11:00,45.34270246429743,66.81127949410123,108.96196426702048,0.1386283376728641,702.3879617485511,0.0,53.19301381876479,8.068141408037983,-0.0231206075779439,-7.097034263369423,0.0145111960354465,0,0,Normal,Normal
2025-01-01 00:12:00,52.41962271566034,49.47362073425487,88.27544611438002,0.4236329244301797,523.2034678503912,0.0,52.78728755223013,7.986254408867298,7.076920251362907,-20.68651815264046,0.0068791301687285,0,0,Normal,Normal
2025-01-01 00:13:00,30.86719755342202,56.27239217542359,79.0729992862516,0.7985300754303634,500.3551273270365,0.0,49.35097745116431,9.319047917251854,-21.55242516223832,-9.202446828128416,0.009373325704925,0,0,Normal,Normal
2025-01-01 00:14:00,32.75082167486967,66.58390873602657,110.4594314779389,-0.5466128374725812,457.36165929504295,0.0,47.86021299337462,10.708660450053094,1.8836241214476488,31.386432191687305,0.0100885441078421,0,0,Normal,Normal
2025-01-01 00:15:00,44.37712470759027,60.33233472451116,98.56971981454036,1.3203221600049273,396.92973491433656,0.0,47.53206242108282,10.765650716807828,11.6263030327206,-11.889711663398543,0.0046782647252379,0,0,Normal,Normal
2025-01-01 00:16:00,39.87168879665576,51.410457230420285,73.21459369029398,0.3136604501444652,480.55823576936166,0.0,44.940018485241005,8.826459740836976,-4.505435910934509,-25.355126124246382,0.0066781824866833,0,0,Normal,Normal
2025-01-01 00:17:00,53.142473325952736,63.66654351300353,69.66283166983362,1.343419066632569,597.4422739165711,0.0,44.48683108868337,8.193634867741432,13.270784529296977,-3.551762020460359,0.004777034652197,0,0,Normal,Normal
2025-01-01 00:18:00,40.91975924478789,54.28154192806824,80.82592541712833,1.299458002235455,498.43220406190005,0.0,44.04828139909712,8.26204033708298,-12.222714081164844,11.16309374729471,0.0038785346346947,0,0,Normal,Normal
2025-01-01 00:19:00,35.87696298664709,74.3561987871377,136.4193445053246,0.7281534784438078,561.0284085893048,0.0,42.09341765417586,7.553247486313908,-5.042796258140804,55.59341908819627,0.0151683568584478,0,0,Normal,Normal
2025-01-01 00:20:00,64.65648768921554,72.35873169934607,144.26555836022607,1.500274162850769,676.5707148506563,0.0,44.02248411590988,10.40637863340457,28.77952470256845,7.846213854901464,0.0201025215049461,0,0,Normal,Normal
2025-01-01 00:21:00,47.74223699513465,64.83277941084454,104.0997829461782,1.3715986724624667,441.9521819553807,0.0,44.2624375689936,10.467687077407025,-16.91425069408089,-40.16577541404787,0.0027914902347117,0,0,Normal,Normal
2025-01-01 00:22:00,50.67528204687924,70.88805363815818,102.97885592482577,0.8455192645826797,530.2874900658442,0.0,44.08800350211549,10.330283889281272,2.9330450517445925,-1.1209270213524292,0.004350432866956,0,0,Normal,Normal
2025-01-01 00:23:00,35.75251813786544,60.51833080098705,93.27359256340958,0.7891201924041509,600.4393560935678,0.0,44.57653556055983,9.733886158396674,-14.922763909013804,-9.705263361416186,0.0076467712585441,0,0,Normal,Normal
2025-01-01 00:24:00,44.556172754748175,66.12349995500013,81.31029303380996,1.5486163928321783,406.70963665334034,0.0,45.75707066854768,8.812573921060327,8.803654616882739,-11.963299529599624,0.0066140593686794,0,0,Normal,Normal
2025-01-01 00:25:00,51.10922589709866,71.82176236241659,127.50358115214487,1.116006919703832,517.8052828065805,0.0,46.43028078749852,8.95148856721072,6.553053142350485,46.19328811833492,0.004922097947798,0,0,Normal,Normal
2025-01-01 00:26:00,76.52194620347761,61.9639894543545,427.886508787954,8.372805861202902,687.232452462636,1.0,50.0953065281807,12.690028412219275,25.41272030637895,300.38292763580915,0.1072627949292136,1,1,"High CPU Usage, High Latency, High Error Rate",Critical
2025-01-01 00:27:00,53.75698018345672,57.95850262788573,82.1316182832143,-0.1944870371763685,465.97496195401845,0.0,50.1567572139311,12.707898928194655,-22.764966020020893,-345.7548905047397,0.0039962245786512,0,0,Normal,Normal
2025-01-01 00:28:00,43.99361310081195,46.36302433458307,98.34323243150796,1.049242548509731,606.834653800379,0.0,50.4641425995335,12.49503729329368,-9.76336708264477,16.211614148293663,0.0151060176346494,0,0,Normal,Normal
2025-01-01 00:29:00,47.08306250206724,59.33493179422805,91.00267398579663,0.2112954565153135,485.8863122790228,0.0,51.58475255107552,11.504693919242612,3.089449401255294,-7.3405584457113235,0.0022763528429856,0,0,Normal,Normal
2025-01-01 00:30:00,43.98293387770603,66.5873854764985,91.59521850270046,0.9871057462566184,679.958701731699,0.0,49.51739716992457,10.725875486051317,-3.1001286243612114,0.5925445169038284,0.0107994688377764,0,0,Normal,Normal
2025-01-01 00:31:00,68.52278184508938,67.56506742054104,123.71816510859723,1.356910104172942,335.4532111162895,0.0,51.59545165492004,12.248673366075291,24.539847967383352,32.12294660589677,0.0172043976167539,0,0,Normal,Normal
2025-01-01 00:32:00,49.86502775262066,64.03492052574728,73.76076909267756,1.8695700728745512,506.4956191010284,0.0,51.51442622549418,12.258112944455153,-18.65775409246872,-49.95739601591967,0.0013187344402414,0,0,Normal,Normal
2025-01-01 00:33:00,39.422890710441,55.669607240302085,109.32939381872612,0.530916635781407,352.114530485411,0.0,51.88146348275175,11.77932424819935,-10.44213704217966,35.568624726048554,0.0139098020949433,0,0,Normal,Normal
2025-01-01 00:34:00,58.225449121031886,44.18542744841928,114.56476214611732,0.7371475973490085,429.9123183719106,0.0,53.24839111938011,11.626949899020998,18.802558410590883,5.2353683273912,0.0159022022365826,0,0,Normal,Normal
2025-01-01 00:35:00,37.791563500289776,56.03827921596212,97.15697652796362,0.9522335464622312,429.31812147048055,0.0,51.91662487969923,12.619540203877907,-20.43388562074211,-17.407785618153696,0.0055950705161142,0,0,Normal,Normal
2025-01-01 00:36:00,52.08863595004755,57.56524103156839,117.86135653973544,0.5127344492690548,473.3043692866146,0.0,49.47329385435622,9.238712271881475,14.297072449757778,20.704380011771818,0.0008618765279985,0,0,Normal,Normal
2025-01-01 00:37:00,30.403298761202244,57.49656826247989,102.953036810749,1.4892798643946286,381.170864930468,0.0,47.13792571213077,10.847219514045984,-21.68533718884531,-14.908319728986442,0.0110742267648051,0,0,Normal,Normal
2025-01-01 00:38:00,82.98102867646325,64.9484508558234,582.0794250268079,11.562514982879724,492.8260442440488,1.0,51.036667269695904,15.569910481653338,52.57772991526101,479.12638821605896,0.2200133326466258,1,1,"High CPU Usage, High Latency, High Error Rate",Critical
